time,y_test,y_pred,all
2018-11-06 06:00:00,20007KT 130V240 9999 BKN020 11/09 Q1005 TEMPO 19017G28KT,20017g29kt 150v240 9999 few020 bkn048 11 09 q1005 tempo ra bkn014,21013kt 9999 prec0n CL3 CM5 12 09 q1004 20017g29kt 150v240 9999 few020 bkn048 11 09 q1005 tempo ra bkn014
2022-01-21 12:00:00,07010KT 9999 FEW036 11/02 Q1030 NOSIG,05005kt cavok 12 02 q1031 nosig,07011kt 9999 prec0n CL0 CM0 11 04 q1034 05005kt cavok 12 02 q1031 nosig 15011kt 9999 few030 09 05
2021-09-17 14:00:00,33007KT 300V010 9999 FEW020 BKN045 20/17 Q1017 NOSIG,27004kt 240v330 9999 few019 bkn042 20 14 q1017 nosig,31011kt 9999 prec0y CL4 CM0 20 15 q1016 27004kt 240v330 9999 few019 bkn042 20 14 q1017 nosig 3000 shra
2021-07-29 14:00:00,36008KT 320V050 9999 FEW035 21/16 Q1017 NOSIG,01008kt 320v060 9999 few010 sct017 320v090 11 q1017 nosig,33009kt 9999 prec0n CL0 CM0 21 15 q1018 01008kt 320v060 9999 few010 sct017 320v090 11 q1017 nosig q0997 tempo
2021-04-06 12:00:00,07012KT 030V100 9999 BKN038 13/07 Q1019 NOSIG,04012kt 360v080 cavok 17 06 q1019 nosig,06011kt 9999 prec0n CL0 CM0 17 08 q1020 04012kt 360v080 cavok 17 06 q1019 nosig nosig nsw bkn038 17
2018-04-10 04:00:00,27005KT 230V340 9999 SCT025 08/06 Q0999 NOSIG,23011kt 9999 ra sct030 08 03 q1001 tempo shra 3000s ts,26009kt 9999 prec0y CL1 CM4 08 04 q1000 23011kt 9999 ra sct030 08 03 q1001 tempo shra 3000s ts
2019-05-24 14:00:00,35012KT 320V050 9999 FEW009 SCT020 17/13 Q1023 NOSIG,36013kt 320v090 9999 few024 17 12 q1023 nosig,35009kt 9999 prec0n CL2 CM0 17 12 q1024 36013kt 320v090 9999 few024 17 12 q1023 nosig 20009kt tempo 3000
2020-04-28 12:00:00,26011KT 200V280 9999 FEW035 15/09 Q1015,31007kt 250v360 9000 few020 bkn036 10 08 q1015 tempo ra bkn014,28009kt 9999 prec0y CL0 CM0 14 09 q1014 31007kt 250v360 9000 few020 bkn036 10 08 q1015 tempo ra bkn014
2018-03-30 12:00:00,21014KT 160V240 8000 RA BKN022 BKN030 07/05 Q0998 TEMPO 3000 SHRA SCT025CB,26010kt 220v300 9999 ra few022 bkn048 08 07 q0997 tempo 3000,25015kt 9999 prec0n CL3 CM3 11 06 q0997 26010kt 220v300 9999 ra few022 bkn048 08 07 q0997 tempo 3000
2022-05-14 09:00:00,VRB01KT CAVOK 20/13 Q1015 NOSIG,31002kt cavok 19 13 q1016 nosig,10003kt 9999 prec0n CL0 CM0 21 12 q1016 31002kt cavok 19 13 q1016 nosig sct018 sct035tcu 17 14 q1018
2019-07-23 11:00:00,35005KT 280V050 9999 BKN015 23/20 Q1015 BECMG BKN012,32006kt 250v020 9999 sct028 23 19 q1015 nosig,29009kt 9999 prec0n CL0 CM0 23 18 q1015 32006kt 250v020 9999 sct028 23 19 q1015 nosig nosig nosig dz
2020-11-08 19:00:00,17007KT 140V200 9999 FEW028 14/12 Q1014 NOSIG,24006kt 210v280 9999 sct035 16 11 q1014 nosig,20009kt 9999 prec0n CL0 CM0 15 12 q1014 24006kt 210v280 9999 sct035 16 11 q1014 nosig shra sct020tcu sct030cb
2018-06-11 14:00:00,33006KT 300V360 3500 -DZ BKN005 BKN010 16/15 Q1016 NOSIG,34009kt 290v030 9999 sct025 bkn032 bkn041 18 16 q1017 nosig,32009kt 7000 prec0y CL5 CM1 16 15 q1016 34009kt 290v030 9999 sct025 bkn032 bkn041 18 16 q1017 nosig shra
2019-01-13 03:00:00,03006KT 010V070 9999 OVC028/// 09/05 Q1033,vrb02kt 9999 bcfg nsc 03 03 q1033 nosig,10003kt 9999 prec0n CL0 CM0 04 04 q1035 vrb02kt 9999 bcfg nsc 03 03 q1033 nosig 1500 bcfg bkn005
2019-12-13 19:00:00,25006KT 190V300 9999 FEW040 BKN048 13/10 Q1017 NOSIG,26009kt 200v300 9999 few024 13 10 q1016 nosig,25011kt 9999 prec0y CL6 CM0 13 11 q1016 26009kt 200v300 9999 few024 13 10 q1016 nosig 27011kt bkn046 bkn041
2018-02-25 12:00:00,VRB02KT CAVOK 15/00 Q1012 NOSIG,vrb02kt cavok 12 05 q1011 nosig,14007kt 9999 prec0n CL0 CM0 15 03 q1013 vrb02kt cavok 12 05 q1011 nosig ncd 19 12 q1007 nosig
2019-03-21 10:00:00,VRB02KT CAVOK 12/01 Q1028 NOSIG,00000kt cavok 12 05 q1030 nosig,09005kt 9999 prec0n CL0 CM0 13 03 q1032 00000kt cavok 12 05 q1030 nosig nsw sct030 bkn038 16 05
2021-05-09 06:00:00,29003KT 230V340 9999 -RA FEW008 SCT014 BKN024 11/11 Q1001 TEMPO 3000 SHRA SCT030TCU,08003kt 050v130 9999 ra 280v060 14 14 q1006 nosig,16003kt 9999 prec0y CL4 CM2 11 10 q1001 08003kt 050v130 9999 ra 280v060 14 14 q1006 nosig rera tempo
2018-07-15 07:00:00,00000KT 8000 SCT015 BKN020 18/18 Q1017 NOSIG,vrb01kt 9999 few030 17 14 q1019 nosig,16001kt 9999 prec0y CL6 CM5 17 15 q1018 vrb01kt 9999 few030 17 14 q1019 nosig 1500 bcfg bkn005 bkn009
2021-09-04 00:00:00,18004KT 8000 BKN041 15/15 Q1017,vrb02kt 9999 bkn010 ovc036 18 16 q1017 nosig,12003kt 9999 prec0n CL5 CM0 16 15 q1017 vrb02kt 9999 bkn010 ovc036 18 16 q1017 nosig 3000 br bkn014
2020-10-14 07:00:00,36005KT 330V070 9999 SCT020 FEW025TCU 12/11 Q1018 TEMPO 4000 SHRA,vrb02kt 9999 dz sct025 bkn040 14 13 q1017 tempo 3000 br,32009kt 9999 prec0y CL4 CM0 14 11 q1018 vrb02kt 9999 dz sct025 bkn040 14 13 q1017 tempo 3000 br
2019-03-21 20:00:00,VRB01KT CAVOK 12/06 Q1025 NOSIG,00000kt cavok 10 08 q1028 nosig,06003kt 9999 prec0n CL0 CM0 10 08 q1029 00000kt cavok 10 08 q1028 nosig nosig 1500 bcfg bkn003 bkn010
2020-09-07 09:00:00,06007KT 020V120 9999 FEW020 19/13 Q1023 NOSIG,06009kt 010v090 cavok 22 13 q1023 nosig,05009kt 9999 prec0n CL0 CM0 19 14 q1024 06009kt 010v090 cavok 22 13 q1023 nosig nosig nosig dz bkn012
2020-06-04 17:00:00,36009KT 320V050 CAVOK 16/12 Q1015,01010kt 310v070 9999 few012 bkn013 bkn030 17 14 q1013 nosig,35009kt 9999 prec0n CL3 CM0 17 13 q1013 01010kt 310v070 9999 few012 bkn013 bkn030 17 14 q1013 nosig nosig
2021-10-27 16:00:00,01003KT 330V050 CAVOK 19/12 Q1019 NOSIG,vrb01kt cavok 21 12 q1019 nosig,20005kt 9999 prec0n CL0 CM0 20 12 q1019 vrb01kt cavok 21 12 q1019 nosig nosig nosig 3000 br bkn003
2020-08-25 21:00:00,VRB01KT 5000 BR BKN010 21/20 Q1019 TEMPO 2500 BKN005,00000kt 9999 ovc014 18 19 q1020 tempo bkn010 bkn020 17 17,28003kt 9999 prec0n CL6 CM0 19 19 q1020 00000kt 9999 ovc014 18 19 q1020 tempo bkn010 bkn020 17 17
2018-07-13 05:00:00,VRB02KT CAVOK 18/15 Q1016 NOSIG,vrb02kt cavok 19 16 q1014 nosig,00003kt 9999 prec0n CL0 CM2 16 16 q1015 vrb02kt cavok 19 16 q1014 nosig bkn008 bkn020 20 18 q1013
2018-10-28 00:00:00,19007KT 150V220 9999 -RA FEW045 06/05 Q1012,00000kt 9999 few030tcu sct045 06 06 q1011 tempo shra sct025tcu sct030tcu,01009kt 9999 prec0y CL0 CM0 10 06 q1011 00000kt 9999 few030tcu sct045 06 06 q1011 tempo shra sct025tcu sct030tcu
2022-08-12 22:00:00,VRB01KT 2000 0300N BCFG VV001 15/15 Q1016 TEMPO 0350 BCFG,vrb02kt 9999 bkn011 16 17 q1015 tempo 3000 br bkn010 bkn018,33001kt 500 prec0n CL6 CM0 14 14 q1017 vrb02kt 9999 bkn011 16 17 q1015 tempo 3000 br bkn010 bkn018
2021-06-03 04:00:00,00000KT 9999 SCT023 10/10 Q1021 NOSIG,17004kt 9999 few026 sct038 10 10 q1020 nosig,25003kt 9999 prec0n CL1 CM0 07 07 q1021 17004kt 9999 few026 sct038 10 10 q1020 nosig nsw few010 bkn022
2019-09-30 10:00:00,18005KT 150V230 9999 FEW014 BKN035 21/19 Q1017 NOSIG,14007kt 100v180 cavok 20 16 q1017 nosig,19011kt 9999 prec0n CL1 CM0 21 17 q1015 14007kt 100v180 cavok 20 16 q1017 nosig nosig 3000 ra bkn029
2021-06-07 10:00:00,36003KT 280V070 CAVOK 19/14 Q1022 NOSIG,03005kt 300v100 9999 sct018 19 13 q1024 nosig,04003kt 9999 prec0n CL0 CM0 21 12 q1024 03005kt 300v100 9999 sct018 19 13 q1024 nosig 16010kt nosig 0200sw
2022-04-24 06:00:00,16006KT 9999 BKN048 11/08 Q1010 NOSIG,19006kt 9999 ncd 07 06 q1009 nosig,20003kt 9999 prec0n CL0 CM0 07 07 q1009 19006kt 9999 ncd 07 06 q1009 nosig nosig 3000 shra bkn020tcu
2022-06-24 15:00:00,23011G22KT 180V280 9999 SCT030 BKN042 19/14 Q1014 TEMPO 4000 RA BKN014,16004kt 120v190 9999 few010 sct028 17 17 q1013 nosig,25007kt 9999 prec0y CL6 CM5 18 15 q1013 16004kt 120v190 9999 few010 sct028 17 17 q1013 nosig nosig 3000
2019-01-24 05:00:00,35010KT 320V030 3000 -RA BR BKN010 BKN020 12/11 Q1017 TEMPO 6000 NSW,36011g22kt 320v030 9000 ra few009 sct014 bkn020 12 12 q1018 tempo,33013kt 9999 prec0y CL6 CM0 13 11 q1018 36011g22kt 320v030 9000 ra few009 sct014 bkn020 12 12 q1018 tempo
2022-04-25 19:00:00,34004KT 290V020 9999 FEW049 16/07 Q1011 NOSIG,vrb02kt 9000 ra few020 sct034 bkn039 12 12 q1012 nosig,29003kt 9999 prec0n CL1 CM0 14 11 q1012 vrb02kt 9000 ra few020 sct034 bkn039 12 12 q1012 nosig ra
2019-11-05 07:00:00,32012G22KT 260V020 9999 SCT025TCU 13/10 Q1010 TEMPO 3000 SHRA,34008kt 310v020 9999 bkn020 14 11 q1008 tempo 1500 bcfg bkn005,30013kt 9999 prec0y CL4 CM1 14 11 q1008 34008kt 310v020 9999 bkn020 14 11 q1008 tempo 1500 bcfg bkn005
2018-06-08 08:00:00,00000KT 9999 SCT010 BKN018 14/12 Q1013 NOSIG,vrb02kt 9999 few045 15 12 q1013 nosig,22003kt 9999 prec0n CL5 CM4 14 10 q1013 vrb02kt 9999 few045 15 12 q1013 nosig nsw bkn015 bkn023 16
2020-06-29 00:00:00,33003KT 290V020 9999 FEW007 SCT031 OVC038 17/16 Q1022,vrb01kt 9999 few008 ovc016 17 16 q1022 nosig,36003kt 9999 prec0n CL5 CM0 16 15 q1022 vrb01kt 9999 few008 ovc016 17 16 q1022 nosig bkn010 bkn010 sct020tcu
2019-06-13 04:00:00,17003KT CAVOK 08/08 Q1013 NOSIG,25004kt 9999 bkn040 11 07 q1012 nosig,23003kt 9999 prec0n CL1 CM0 08 08 q1013 25004kt 9999 bkn040 11 07 q1012 nosig shra sct030tcu sct040 19
2020-02-28 18:00:00,22016G26KT CAVOK 14/02 Q1012 NOSIG,17011kt 130v200 9999 few019 14 12 q1012 nosig,20015kt 9999 prec0n CL2 CM0 12 09 q1012 17011kt 130v200 9999 few019 14 12 q1012 nosig sct014 sct025 bkn045
2018-09-15 19:00:00,VRB02KT CAVOK 20/16 Q1019 NOSIG,03006kt 040v120 9999 few030 24 18 q1020 nosig,30005kt 9999 prec0n CL0 CM0 21 17 q1019 03006kt 040v120 9999 few030 24 18 q1020 nosig nosig nosig 1500
2019-04-28 19:00:00,03003KT 350V060 CAVOK 19/12 Q1020 NOSIG,vrb02kt 9999 few030 18 10 q1022 q1022 nosig,32003kt 9999 prec0n CL0 CM0 17 11 q1021 vrb02kt 9999 few030 18 10 q1022 q1022 nosig 3000 shra sct020tcu
2022-03-19 22:00:00,19005KT CAVOK 15/08 Q1020 NOSIG,17004kt cavok 12 11 q1020 nosig,13003kt 9999 prec0n CL0 CM0 13 10 q1022 17004kt cavok 12 11 q1020 nosig 1500 bcfg sct005 bkn010 16
2018-06-27 03:00:00,VRB02KT 9999 FEW016/// BKN037/// OVC044/// 16/14 Q1020,vrb02kt 9999 few012 13 13 q1020 tempo bkn010 16 15 q1022,28003kt 500 prec0n CL3 CM0 12 12 q1021 vrb02kt 9999 few012 13 13 q1020 tempo bkn010 16 15 q1022
2022-11-18 06:00:00,27007KT 240V320 9999 SCT038 11/07 Q1014 TEMPO 3000 SHRA SCT030TCU,24007kt 210v290 9999 few030 12 08 q1013 nosig,25007kt 9999 prec0y CL0 CM1 12 08 q1014 24007kt 210v290 9999 few030 12 08 q1013 nosig 3000 shra sct030tcu
2020-03-13 10:00:00,03006KT 330V090 9999 BKN037 12/07 Q1025 NOSIG,07007kt 050v110 cavok 14 05 q1026 nosig,04009kt 9999 prec0n CL0 CM0 12 06 q1026 07007kt 050v110 cavok 14 05 q1026 nosig nosig 1500 shra few022
2019-06-18 00:00:00,18003KT 150V210 9000 NSC 15/13 Q1012,18005kt 9999 ncd 14 12 q1016 nosig,16003kt 9999 prec0n CL0 CM0 13 10 q1014 18005kt 9999 ncd 14 12 q1016 nosig ra bkn046 19 16
2022-01-09 03:00:00,25007KT 210V300 9999 FEW010 BKN015 OVC022 13/12 Q1024,24006g16kt 190v300 9999 sct018 bkn042 15 13 q1024 nosig,26013kt 9999 prec0y CL5 CM0 14 12 q1024 24006g16kt 190v300 9999 sct018 bkn042 15 13 q1024 nosig bkn014 bkn024
2022-09-21 06:00:00,17003KT CAVOK 11/10 Q1018 NOSIG,18004kt cavok 10 10 q1020 nosig,15003kt 9999 prec0n CL0 CM0 11 10 q1019 18004kt cavok 10 10 q1020 nosig 1500 bcfg br bkn005 ovc010
2022-08-19 16:00:00,34011KT 300V020 9999 FEW024 22/16 Q1020 NOSIG,01008kt 320v070 9999 few030 21 17 q1022 nosig,35009kt 9999 prec0n CL1 CM0 21 18 q1023 01008kt 320v070 9999 few030 21 17 q1022 nosig nosig nosig ra
2020-05-24 02:00:00,01004KT 320V050 CAVOK 14/11 Q1029,02004kt 330v070 cavok 16 10 q1028 nosig,01005kt 9999 prec0n CL0 CM0 12 11 q1030 02004kt 330v070 cavok 16 10 q1028 nosig nosig 3000 br bkn010
2021-02-02 22:00:00,22017G27KT 9999 FEW025 SCT030 BKN040 13/11 Q1004 NOSIG,22012kt 200v260 9999 few025 14 10 q1005 tempo ra bkn014 sct030tcu,23021kt 9999 prec0n CL3 CM0 14 11 q1005 22012kt 200v260 9999 few025 14 10 q1005 tempo ra bkn014 sct030tcu
2020-10-10 20:00:00,03008KT 310V070 9999 SCT049 14/12 Q1031 NOSIG,03007kt 340v080 9999 few025 bkn035 12 09 q1030 nosig,03007kt 9999 prec0n CL0 CM0 13 11 q1031 03007kt 340v080 9999 few025 bkn035 12 09 q1030 nosig q1030 nosig
2021-02-05 12:00:00,36006KT 320V050 9999 SCT012 BKN045 11/11 Q1010 TEMPO 3000 -RA,04007kt 340v080 9999 sct025tcu 12 09 q1009 nosig,03009kt 9999 prec0y CL3 CM0 14 08 q1008 04007kt 340v080 9999 sct025tcu 12 09 q1009 nosig 3000 shra sct030tcu
2018-03-15 05:00:00,19006KT 9999 SCT035 09/07 Q0992 TEMPO 3000 SHRA SCT024TCU,27008kt 240v310 9999 few027 sct040 11 05 q0986 nosig,26015kt 9999 prec0n CL4 CM0 11 08 q0990 27008kt 240v310 9999 few027 sct040 11 05 q0986 nosig nosig 32012kt
2018-03-24 06:00:00,32024G39KT 260V010 9999 SCT040 09/04 Q1005 TEMPO 3000 SHRA SCT030TCU,35015g25kt 320v030 9999 sct039 bkn042 07 05 q1007 rera tempo 3000,30021kt 9999 prec0y CL4 CM0 10 06 q1005 35015g25kt 320v030 9999 sct039 bkn042 07 05 q1007 rera tempo 3000
2021-09-25 23:00:00,22004KT 9999 FEW034 18/17 Q1018 NOSIG,vrb02kt 9999 few030 16 15 q1016 nosig,22005kt 9999 prec0n CL0 CM0 15 15 q1016 vrb02kt 9999 few030 16 15 q1016 nosig 3000 ra few009 bkn014
2022-04-06 09:00:00,VRB01KT 9999 FEW014 BKN017 10/06 Q1017 TEMPO BKN014,32006kt 250v010 9999 few008 bkn020 10 09 q1019 tempo 3000 ra,30005kt 9999 prec0y CL8 CM0 11 09 q1018 32006kt 250v010 9999 few008 bkn020 10 09 q1019 tempo 3000 ra
2021-06-13 05:00:00,VRB01KT CAVOK 17/17 Q1019 NOSIG,vrb02kt cavok 17 15 q1017 nosig,14003kt 9999 prec0n CL0 CM0 14 14 q1018 vrb02kt cavok 17 15 q1017 nosig nosig nosig nsw sct030 19
2019-09-04 09:00:00,36006KT 320V040 9999 SCT022 20/15 Q1024 NOSIG,03004kt 350v060 cavok 20 15 q1024 nosig,03005kt 9999 prec0n CL0 CM0 19 15 q1025 03004kt 350v060 cavok 20 15 q1024 nosig nosig nosig nosig tempo
2022-01-31 23:00:00,35004KT 320V020 CAVOK 09/06 Q1037 NOSIG,20003kt 150v250 9999 ovc033 07 05 q1034 nosig,03001kt 9999 prec0n CL0 CM0 06 06 q1038 20003kt 150v250 9999 ovc033 07 05 q1034 nosig 16005kt tempo 3000
2020-10-12 06:00:00,19004KT 9999 BKN030 BKN038 08/08 Q1029,vrb02kt 9999 few042 12 10 q1030 nosig,16005kt 9999 prec0n CL3 CM0 11 10 q1030 vrb02kt 9999 few042 12 10 q1030 nosig 24004kt ra br bkn005
2020-10-12 18:00:00,34005KT 290V020 3000 1200SE -RA BR OVC003 16/16 Q1025 TEMPO 0800 -RA BKN003,32005kt 250v020 9999 bkn010 bkn019 17 16 q1025 tempo bkn010 bkn030,30007kt 9999 prec0y CL4 CM0 16 16 q1026 32005kt 250v020 9999 bkn010 bkn019 17 16 q1025 tempo bkn010 bkn030
2020-12-14 04:00:00,20007KT 150V250 CAVOK 12/09 Q1006,18005kt 9999 ncd 10 09 q1005 nosig,17005kt 9999 prec0n CL0 CM0 08 08 q1006 18005kt 9999 ncd 10 09 q1005 nosig 3000 ra bkn014 few030cb
2021-01-09 04:00:00,00000KT 3600 BR NSC 02/02 Q1012,33002kt cavok 06 00 q1011 nosig,14003kt 9999 prec0n CL0 CM1 04 04 q1013 33002kt cavok 06 00 q1011 nosig few018 sct030cb 08 03 q1012
2018-03-08 22:00:00,21016G26KT 160V240 9999 SCT020 13/10 Q1004 NOSIG,00000kt 4000 ra br few003 bkn029 10 10 q1005 tempo 0500,18007kt 9999 prec0n CL0 CM0 11 09 q1003 00000kt 4000 ra br few003 bkn029 10 10 q1005 tempo 0500
2018-05-23 03:00:00,20002KT 9999 NCD 11/09 Q1015,17004kt 9999 ncd 10 10 q1017 nosig,18001kt 9999 prec0n CL0 CM0 09 09 q1016 17004kt 9999 ncd 10 10 q1017 nosig 3000 br bcfg sct008
2022-04-17 11:00:00,01004KT 320V060 9999 OVC016 13/10 Q1024 NOSIG,vrb02kt 9999 ovc014 12 10 q1024 nosig,28003kt 9999 prec0n CL6 CM0 13 11 q1025 vrb02kt 9999 ovc014 12 10 q1024 nosig bkn014 bkn030 19 15
2018-11-09 11:00:00,20019G31KT 170V230 9999 -RA FEW001 SCT020 13/10 Q1010 NOSIG,21012kt 190v250 9999 ra sct030 bkn045 15 14 q1009 tempo 3000,20021kt 4000 prec0y CL2 CM5 15 12 q1008 21012kt 190v250 9999 ra sct030 bkn045 15 14 q1009 tempo 3000
2018-02-18 05:00:00,17003KT 9000 0900E BCFG NSC 03/03 Q1028 TEMPO 1500 BCFG,00000kt 2100 1100sw br ncd 07 06 q1030 tempo 3000 bcfg,16003kt 9999 prec0n CL3 CM1 07 06 q1029 00000kt 2100 1100sw br ncd 07 06 q1030 tempo 3000 bcfg
2020-11-12 15:00:00,21014KT 170V250 9999 FEW038 19/11 Q1017 NOSIG,21015kt 9999 few025 19 14 q1018 nosig,20013kt 9999 prec0n CL3 CM0 18 13 q1018 21015kt 9999 few025 19 14 q1018 nosig ws r21 nosig 3000
2022-04-22 03:00:00,17009KT 140V200 CAVOK 09/07 Q0996,18007kt 9999 few040 08 03 q1001 nosig,18009kt 9999 prec0n CL0 CM1 10 06 q0997 18007kt 9999 few040 08 03 q1001 nosig ra ra sct025tcu sct040
2021-01-04 04:00:00,18004KT 9999 -RA SCT039 03/03 Q1014 RERA,28004kt 9999 few028 04 02 q1015 nosig,33005kt 9999 prec0y CL1 CM0 07 03 q1015 28004kt 9999 few028 04 02 q1015 nosig ra ovc020 12 04
2021-11-03 10:00:00,19004KT 9999 FEW045 11/11 Q1013 TEMPO 3000 RA,vrb09kt 9999 few030 13 07 q1013 nosig,32007kt 9999 prec0y CL0 CM0 13 08 q1012 vrb09kt 9999 few030 13 07 q1013 nosig 4000 shra sct035tcu 09
2020-07-13 19:00:00,36011KT 320V060 CAVOK 19/15 Q1024 NOSIG,36006kt 330v030 cavok 20 15 q1023 nosig,01007kt 9999 prec0n CL0 CM0 20 15 q1024 36006kt 330v030 cavok 20 15 q1023 nosig bkn014 nosig 22010kt 24
2020-05-31 05:00:00,VRB01KT 0500 0450SW R21/1500U R03/1000U FG VV002 15/15 Q1010,vrb02kt 9999 few045 17 13 q1009 nosig,30003kt 9999 prec0n CL0 CM0 15 13 q1009 vrb02kt 9999 few045 17 13 q1009 nosig nsw sct016 bkn026 few030tcu
2020-12-06 19:00:00,26009KT 210V310 8000 -RA FEW015 SCT020 BKN036 12/11 Q1008 TEMPO RA,16004kt 140v200 9999 ra few020 13 12 q1011 tempo 1500 bcfg,17003kt 9999 prec0y CL4 CM4 11 10 q1010 16004kt 140v200 9999 ra few020 13 12 q1011 tempo 1500 bcfg
2022-07-16 07:00:00,VRB02KT 7000 NSC 18/17 Q1015 TEMPO 3000 BR,vrb02kt cavok 19 16 q1016 nosig,13001kt 9999 prec0n CL0 CM0 18 16 q1017 vrb02kt cavok 19 16 q1016 nosig bkn010 bkn022 22 18 q1015
2018-11-30 14:00:00,27009KT 230V320 9999 SCT030 15/08 Q1022 NOSIG,vrb02kt 9999 few030 13 09 q1021 nosig,25005kt 9999 prec0n CL0 CM1 14 09 q1023 vrb02kt 9999 few030 13 09 q1021 nosig tempo 3000 ra bkn010
2021-11-25 10:00:00,VRB02KT 9999 SCT035 09/07 Q1013 TEMPO 3000 RA,vrb02kt 9999 bkn020 10 09 q1012 nosig,05003kt 9999 prec0n CL2 CM0 11 08 q1013 vrb02kt 9999 bkn020 10 09 q1012 nosig nsw sct030 bkn040 14
2018-05-21 19:00:00,33006KT 290V010 9999 OVC015 15/12 Q1013 NOSIG,vrb02kt 9999 few001 ovc010 15 13 q1011 nosig,30005kt 9999 prec0n CL0 CM0 15 13 q1011 vrb02kt 9999 few001 ovc010 15 13 q1011 nosig nsw few024 bkn008
2021-06-30 22:00:00,VRB01KT 9999 FEW026 16/16 Q1019 NOSIG,00000kt cavok 16 13 q1019 nosig,29003kt 9999 prec0n CL0 CM0 13 13 q1020 00000kt cavok 16 13 q1019 nosig nosig 1500 bcfg bkn003 ovc010
2018-02-19 09:00:00,20001KT 7000 SCT010 BKN018 BKN045 08/08 Q1025 NOSIG,vrb02kt 9999 bkn020 12 09 q1024 nosig,35001kt 9999 prec0n CL3 CM1 10 09 q1025 vrb02kt 9999 bkn020 12 09 q1024 nosig nsw bkn006 18 16
2021-02-12 12:00:00,24007KT 190V300 9999 SCT022 15/10 Q1022 NOSIG,21010kt 170v240 9999 few025 sct032 14 10 q1022 nosig,22009kt 9999 prec0n CL1 CM0 15 10 q1021 21010kt 170v240 9999 few025 sct032 14 10 q1022 nosig nosig dz
2018-02-07 01:00:00,03006KT 320V070 9999 -RA FEW025/// SCT043/// 05/03 Q1021,04006kt 350v080 9999 sct037 sct041 07 03 q1020 nosig,03007kt 9999 prec0y CL0 CM0 06 03 q1020 04006kt 350v080 9999 sct037 sct041 07 03 q1020 nosig tempo 3000
2019-07-14 16:00:00,33006KT 260V050 9999 FEW030 25/18 Q1016 NOSIG,02006kt 320v060 9999 few030 23 19 q1015 nosig,35009kt 9999 prec0n CL0 CM0 24 19 q1015 02006kt 320v060 9999 few030 23 19 q1015 nosig nosig nosig nosig
2020-01-10 01:00:00,33006KT 290V020 9999 FEW033 10/06 Q1030,31004kt 260v360 9999 few030 09 06 q1030 nosig,31005kt 9999 prec0n CL0 CM0 09 06 q1031 31004kt 260v360 9999 few030 09 06 q1030 nosig 3000 shra bkn012
2020-08-09 22:00:00,VRB01KT 9999 BKN028 19/17 Q1016 NOSIG,vrb02kt 9999 few010 ovc015 20 19 q1016 nosig,36005kt 9999 prec0n CL4 CM0 19 19 q1017 vrb02kt 9999 few010 ovc015 20 19 q1016 nosig bkn010 19 19
2019-09-21 00:00:00,18007KT 9999 NCD 17/15 Q1009,vrb02kt cavok 17 16 q1008 nosig,12003kt 9999 prec0n CL0 CM0 15 14 q1008 vrb02kt cavok 17 16 q1008 nosig 3000 br sct005 bkn011 bkn008
2022-03-03 22:00:00,35006G17KT 290V030 9999 SCT025 SCT040 09/05 Q1026 TEMPO 3000 SHRA SCT025TCU,07003kt 020v120 9999 few040 08 02 q1028 tempo 3000 shra sct025tcu,34009kt 9999 prec0y CL6 CM0 09 04 q1027 07003kt 020v120 9999 few040 08 02 q1028 tempo 3000 shra sct025tcu
2018-05-29 14:00:00,35009KT 300V030 9999 FEW015 BKN028 16/13 Q1015 NOSIG,34009kt 290v030 9999 sct030 19 14 q1015 nosig,35011kt 9999 prec0n CL0 CM0 18 13 q1015 34009kt 290v030 9999 sct030 19 14 q1015 nosig nsw sct020 bkn029
2022-03-04 02:00:00,01007KT 290V080 9999 BKN036 09/03 Q1026,01010kt 320v060 9999 sct035 10 04 q1025 nosig,35007kt 9999 prec0n CL1 CM0 08 04 q1026 01010kt 320v060 9999 sct035 10 04 q1025 nosig tempo 3000 br
2021-09-09 18:00:00,30005KT 260V350 9999 FEW030 SCT049 20/19 Q1015 NOSIG,30004kt 250v350 9999 few030 23 18 q1015 nosig,28007kt 9999 prec0n CL2 CM0 20 17 q1015 30004kt 250v350 9999 few030 23 18 q1015 nosig bkn010 nsw bkn015
2022-01-12 22:00:00,VRB01KT CAVOK 08/01 Q1030 NOSIG,21003kt cavok 04 02 q1031 nosig,05003kt 9999 prec0n CL0 CM0 05 03 q1033 21003kt cavok 04 02 q1031 nosig q1033 tempo q1014 fg ovc002
2022-11-27 15:00:00,29007KT 250V330 9999 FEW015 SCT037 BKN042 13/11 Q1020 TEMPO 3000 SHRA BKN010 SCT030TCU,28009kt 240v330 9999 few020 sct027 bkn046 14 10 q1022 nosig,28011kt 9999 prec0y CL2 CM0 14 11 q1021 28009kt 240v330 9999 few020 sct027 bkn046 14 10 q1022 nosig 3000
2020-03-30 20:00:00,07013KT 030V090 9999 BKN035 BKN042 05/03 Q1018 TEMPO RA,05010kt 010v080 cavok 10 03 q1021 nosig,05011kt 9999 prec0n CL0 CM0 06 00 q1023 05010kt 010v080 cavok 10 03 q1021 nosig 16010kt fg sct039 03
2019-10-13 00:00:00,19011G22KT 150V210 9999 BKN031 OVC038 18/13 Q1007,16006kt 140v200 9999 ra nsc 15 15 q1009 nosig,20015kt 9999 prec0n CL0 CM3 17 14 q1007 16006kt 140v200 9999 ra nsc 15 15 q1009 nosig 3000 ra
