time,y_test,y_pred,all
2018-11-15 09:00:00,13005KT 100V160 9999 FEW036 14/10 Q1017 NOSIG,10008kt cavok 14 10 q1017 nosig,09007kt 9999 prec0n CL0 CM0 11 10 q1016 10008kt cavok 14 10 q1017 nosig few025tcu bcfg sct001 16 16
2019-09-12 21:00:00,04006KT CAVOK 18/12 Q1028 NOSIG,04006kt 010v070 9999 few005 16 14 q1030 becmg nsw bkn014 08,03009kt 9999 prec0n CL0 CM0 16 13 q1029 04006kt 010v070 9999 few005 16 14 q1030 becmg nsw bkn014 08
2019-10-24 22:00:00,20006KT 170V230 9999 -RA FEW024 OVC036 13/11 Q1022 NOSIG,19007kt 160v220 9999 few020 sct030 14 10 q1019 nosig,20013kt 9999 prec0n CL4 CM0 13 12 q1020 19007kt 160v220 9999 few020 sct030 14 10 q1019 nosig sct040tcu 15
2021-04-11 20:00:00,06010KT 010V100 CAVOK 06/M03 Q1022 NOSIG,07010kt 020v120 9999 few020 05 01 q1022 nosig,04013kt 9999 prec0n CL0 CM0 06 02 q1025 07010kt 020v120 9999 few020 05 01 q1022 nosig sct007 03 02
2018-05-13 05:00:00,24004KT 210V300 9999 FEW025 07/06 Q1023 NOSIG,vrb02kt 9999 few020 bkn035 07 06 q1022 nosig,23005kt 9999 prec0n CL4 CM0 06 06 q1024 vrb02kt 9999 few020 bkn035 07 06 q1022 nosig bkn010 sct025tcu bkn035
2021-11-08 02:00:00,36006KT CAVOK 09/07 Q1026 NOSIG,vrb01kt 9999 few012 09 07 q1027 nosig,02007kt 9999 prec0n CL0 CM1 09 09 q1028 vrb01kt 9999 few012 09 07 q1027 nosig few025tcu bkn048 09 08
2019-01-24 20:00:00,02008KT 350V060 7000 -DZ SCT004 BKN006 09/09 Q1022 TEMPO 3000 -DZ BR,01005kt 330v050 9999 few020 10 07 q1023 nosig,01009kt 9999 prec0y CL5 CM0 09 09 q1023 01005kt 330v050 9999 few020 10 07 q1023 nosig bkn010 09 09
2018-10-14 10:00:00,34012KT 290V010 9000 SCT009 BKN015 BKN032 13/12 Q1013 TEMPO 3000 RA BR,02008kt 340v060 9999 few020 sct045 12 09 q1015 nosig,01009kt 9999 prec0n CL3 CM0 13 09 q1016 02008kt 340v060 9999 few020 sct045 12 09 q1015 nosig 4000 ra
2019-04-28 08:00:00,11008KT 070V140 CAVOK 10/08 Q1024 NOSIG,vrb01kt cavok 09 06 q1026 nosig,08009kt 9999 prec0n CL0 CM0 10 06 q1026 vrb01kt cavok 09 06 q1026 nosig bkn020tcu bcfg sct001 12 07
2021-11-29 03:00:00,29005KT 270V340 9000 BKN005 OVC010 09/08 Q1022 TEMPO 3000 BCFG BKN003,29005kt 240v330 7000 sct003 sct011 bkn024 09 09 q1023 tempo 4000,31011kt 9999 prec0n CL3 CM2 08 08 q1023 29005kt 240v330 7000 sct003 sct011 bkn024 09 09 q1023 tempo 4000
2020-04-28 04:00:00,24003KT 200V290 9999 SCT012 BKN020 08/08 Q1013 TEMPO 3000 RA BKN005,25003kt 190v300 9999 few005 bkn020 08 07 q1013 tempo 3000 ra,23009kt 500 prec0n CL3 CM0 08 08 q1013 25003kt 190v300 9999 few005 bkn020 08 07 q1013 tempo 3000 ra
2020-05-24 10:00:00,08008KT 020V120 CAVOK 20/13 Q1027 NOSIG,vrb04kt cavok 21 03 q1024 nosig,07009kt 9999 prec0n CL0 CM0 19 11 q1028 vrb04kt cavok 21 03 q1024 nosig bkn010 bkn028 19 13 q1025
2022-12-02 09:00:00,12005KT CAVOK 04/01 Q1013 NOSIG,11005kt cavok 02 01 q1010 nosig,09007kt 9999 prec0n CL0 CM0 04 00 q1015 11005kt cavok 02 01 q1010 nosig 0250n bcfg vv001 16 14
2019-10-05 03:00:00,VRB01KT 9999 OVC022 11/10 Q1018 NOSIG,00000kt 1200 r17 p2000 r35 1700u bcfg few002 sct008 14 13,11001kt 500 prec0n CL7 CM0 10 10 q1019 00000kt 1200 r17 p2000 r35 1700u bcfg few002 sct008 14 13
2018-10-05 19:00:00,26003KT 230V320 CAVOK 16/09 Q1016 NOSIG,vrb02kt 9999 few020 14 11 q1017 nosig,24005kt 9999 prec0n CL0 CM0 14 11 q1017 vrb02kt 9999 few020 14 11 q1017 nosig bkn010 16 14 q1015
2021-07-17 09:00:00,12004KT 080V160 CAVOK 25/15 Q1019 NOSIG,08003kt 040v140 cavok 27 13 q1021 nosig,11005kt 9999 prec0n CL0 CM0 25 15 q1019 08003kt 040v140 cavok 27 13 q1021 nosig sct040tcu 20 13 q1021
2019-04-22 23:00:00,21007KT 170V260 9999 -RA FEW008 SCT015 BKN045 08/06 Q0995 TEMPO 3000 RA BKN010,21006kt 190v250 9999 ra sct022 bkn040 07 06 q0996 tempo shra,21009kt 9999 prec0n CL6 CM0 07 05 q0997 21006kt 190v250 9999 ra sct022 bkn040 07 06 q0996 tempo shra
2021-08-22 01:00:00,36006KT 9999 BKN006 BKN012 17/16 Q1023 TEMPO 3000 BCFG BKN003,35002kt 9999 bkn018 15 14 q1023 nosig,36007kt 500 prec0n CL2 CM0 14 14 q1023 35002kt 9999 bkn018 15 14 q1023 nosig sct025tcu ovc032 15 15
2020-11-15 12:00:00,29006KT 240V340 1700 -RA BKN003 BKN015 13/12 Q1017 RERA TEMPO RA,27009kt 220v310 9999 ra bkn009 ovc014 14 13 q1017 tempo 3000,25013kt 9999 prec0y CL2 CM2 14 13 q1016 27009kt 220v310 9999 ra bkn009 ovc014 14 13 q1017 tempo 3000
2022-10-10 04:00:00,17004KT 6000 -DZ BCFG VV003 14/14 Q1014 NOSIG,16005kt 9999 sct004 sct010 bkn035 13 13 q1014 tempo 3000 ra,19007kt 9999 prec0y CL6 CM5 15 14 q1014 16005kt 9999 sct004 sct010 bkn035 13 13 q1014 tempo 3000 ra
2018-10-29 17:00:00,23007KT 190V270 9999 FEW014 SCT020 08/06 Q1004 NOSIG,35011kt 9999 sct020 bkn030 07 05 q1000 nosig,23009kt 9999 prec0y CL0 CM1 09 06 q1003 35011kt 9999 sct020 bkn030 07 05 q1000 nosig sct010 sct020tcu bkn035
2019-12-07 06:00:00,14004KT 4000 BR SCT007 BKN040 07/07 Q1023 TEMPO 0350 FG VV001,vrb02kt 9999 few017 07 07 q1024 nosig,19003kt 9999 prec0n CL5 CM2 08 07 q1025 vrb02kt 9999 few017 07 07 q1024 nosig sct007 bkn012 bkn030 07
2022-09-16 22:00:00,06003KT 010V120 9999 FEW010 15/13 Q1017 NOSIG,08003kt 030v140 cavok 17 14 q1017 nosig,04007kt 9999 prec0n CL0 CM0 14 12 q1018 08003kt 030v140 cavok 17 14 q1017 nosig sct006 bkn012 sct030tcu 15
2022-08-29 05:00:00,VRB02KT CAVOK 17/15 Q1012 NOSIG,18006kt 150v210 9999 few020 few032tcu bkn043 16 13 q1012 nosig,33001kt 9999 prec0n CL0 CM0 15 13 q1012 18006kt 150v210 9999 few020 few032tcu bkn043 16 13 q1012 nosig sct030tcu
2019-01-30 09:00:00,16005KT 120V190 7000 -RA SCT010 BKN028 BKN040 04/04 Q1012 TEMPO 3000 RADZ BKN010,16006kt 9999 sct018 sct024tcu bkn040 05 05 q1012 tempo 3000 shra,21011kt 1000 prec0n CL6 CM2 06 06 q1012 16006kt 9999 sct018 sct024tcu bkn040 05 05 q1012 tempo 3000 shra
2018-10-25 00:00:00,VRB02KT CAVOK 10/08 Q1023 NOSIG,09005kt cavok 16 12 q1024 nosig,09009kt 9999 prec0n CL0 CM0 13 09 q1024 09005kt cavok 16 12 q1024 nosig sct006 bkn038 12 12 q1025
2021-03-14 19:00:00,03008KT 350V060 9999 FEW030 10/06 Q1029 NOSIG,36005kt 330v030 9999 few023 sct045 08 06 q1030 nosig,01009kt 9999 prec0n CL0 CM0 09 07 q1030 36005kt 330v030 9999 few023 sct045 08 06 q1030 nosig sct020cb fg
2018-01-19 02:00:00,VRB01KT 0800 R17/1700D R35/0500N FG SCT001 BKN004 08/08 Q1024 NOSIG,vrb01kt 9999 few012 bkn035 10 08 q1027 nosig,29005kt 500 prec0n CL7 CM0 09 09 q1026 vrb01kt 9999 few012 bkn035 10 08 q1027 nosig sct010 bkn017 11
2018-06-17 04:00:00,04007KT 360V080 8000 BKN004 BKN008 12/12 Q1024 TEMPO 3000 BR BKN004,04006kt 010v070 9999 few007 12 11 q1025 nosig,04009kt 9999 prec0n CL5 CM0 11 11 q1025 04006kt 010v070 9999 few007 12 11 q1025 nosig sct008 12 11
2018-04-17 06:00:00,19012KT 160V220 9999 BKN020 12/08 Q1020 TEMPO BKN014,18007kt 150v210 9999 few020 10 07 q1021 nosig,18015kt 9999 prec0n CL4 CM0 10 08 q1020 18007kt 150v210 9999 few020 10 07 q1021 nosig bkn010 11 10
2021-09-17 11:00:00,23005KT 180V270 7000 -RA BKN005 BKN009 16/15 Q1018 TEMPO SHRA SCT015TCU,23009g19kt 180v290 9999 ra bkn009 ovc015 17 15 q1015 tempo 3000,22011kt 2000 prec0y CL6 CM7 18 15 q1015 23009g19kt 180v290 9999 ra bkn009 ovc015 17 15 q1015 tempo 3000
2019-03-31 19:00:00,02018KT 350V080 9999 -SHRA FEW022 SCT045TCU 14/05 Q1011 TEMPO SHRA SCT030CB,06003kt 010v120 9999 sct022 16 10 q1013 nosig,05011kt 9999 prec0n CL0 CM0 14 08 q1012 06003kt 010v120 9999 sct022 16 10 q1013 nosig sct010 sct030tcu 16
2019-06-09 17:00:00,03008KT 350V060 9999 FEW026 SCT036 BKN045 15/10 Q1021 NOSIG,36009kt 9999 few012 sct035 14 10 q1019 nosig,35011kt 9999 prec0n CL5 CM4 16 10 q1020 36009kt 9999 few012 sct035 14 10 q1019 nosig sct040tcu 10 10
2022-06-13 02:00:00,06005KT 010V100 9999 BKN014 15/13 Q1019 NOSIG,03010kt 360v060 9999 few014 15 13 q1019 nosig,03009kt 9999 prec0n CL2 CM0 14 14 q1019 03010kt 360v060 9999 few014 15 13 q1019 nosig sct003 15 14
2019-09-25 21:00:00,23005KT 190V290 9999 FEW003 BKN006 BKN032 15/14 Q1021 TEMPO BKN004,27006kt 210v320 6000 1200se dz bcfg vv001 16 16 q1021 tempo,22009kt 9999 prec0n CL6 CM1 15 14 q1021 27006kt 210v320 6000 1200se dz bcfg vv001 16 16 q1021 tempo
2018-09-26 21:00:00,17004KT CAVOK 20/15 Q1026 NOSIG,vrb01kt cavok 20 17 q1024 nosig,12003kt 9999 prec0n CL0 CM0 19 17 q1026 vrb01kt cavok 20 17 q1024 nosig few015 16 15 q1027 nosig
2022-12-20 02:00:00,21014G25KT 170V270 9000 -RA BKN008 BKN014 SCT030TCU 13/12 Q1012 TEMPO 3000 RA SCT030TCU,26008kt 200v300 3500 ra bkn003 bkn009 13 13 q1011 tempo 1400,24013kt 2000 prec0y CL7 CM5 13 13 q1010 26008kt 200v300 3500 ra bkn003 bkn009 13 13 q1011 tempo 1400
2020-02-27 03:00:00,25010KT 210V300 9999 SCT005 10/09 Q1021 NOSIG,23004kt 200v270 9999 few020 bkn040 11 08 q1021 nosig,23017kt 500 prec0n CL6 CM0 09 09 q1021 23004kt 200v270 9999 few020 bkn040 11 08 q1021 nosig sct040tcu dz
2021-12-18 22:00:00,10004KT CAVOK 09/02 Q1026 NOSIG,13006kt cavok 09 03 q1026 nosig,11007kt 9999 prec0n CL0 CM1 07 04 q1027 13006kt cavok 09 03 q1026 nosig bkn010 10 07 q1025 nosig
2022-10-22 00:00:00,18014KT 150V210 8000 -RA FEW003 BKN008 14/13 Q1009 TEMPO 3000 SHRA SCT030TCU,20015kt 170v240 9999 sct003 bkn009 16 15 q1009 tempo 3000 ra,20017kt 9999 prec0n CL7 CM0 14 14 q1008 20015kt 170v240 9999 sct003 bkn009 16 15 q1009 tempo 3000 ra
2019-07-21 15:00:00,36011KT 320V040 9999 FEW025 24/18 Q1022 NOSIG,36009kt 320v030 9999 few030 23 16 q1022 nosig,36015kt 9999 prec0n CL0 CM0 24 17 q1021 36009kt 320v030 9999 few030 23 16 q1022 nosig few015 bkn025cb q1022
2019-05-20 22:00:00,00000KT 9999 SCT042 13/06 Q1016 NOSIG,02005kt 350v050 9999 few008 sct020 12 09 q1019 nosig,05005kt 9999 prec0n CL0 CM1 12 07 q1018 02005kt 350v050 9999 few008 sct020 12 09 q1019 nosig bkn010 11
2018-01-25 22:00:00,VRB01KT 9999 SCT012 FEW022TCU 05/04 Q1024 TEMPO 3000 SHRA,31004kt 260v350 9999 few025 sct035 07 06 q1022 nosig,32017kt 9999 prec0y CL6 CM0 07 05 q1024 31004kt 260v350 9999 few025 sct035 07 06 q1022 nosig bkn010 sct025tcu
2019-03-09 09:00:00,VRB01KT 0100 R17/0900U R35/0600N FG VV001 10/10 Q1032 NOSIG,vrb02kt 9999 sct009 bkn020 09 07 q1028 nosig,21009kt 500 prec0n CL6 CM0 10 10 q1031 vrb02kt 9999 sct009 bkn020 09 07 q1028 nosig sct007 bkn012 ovc020
2020-02-03 01:00:00,21006KT 160V250 CAVOK 14/11 Q1028 NOSIG,vrb02kt 9999 few020 09 07 q1027 nosig,21007kt 9999 prec0n CL0 CM0 08 08 q1028 vrb02kt 9999 few020 09 07 q1027 nosig bkn010 10 09 q1027
2018-02-21 18:00:00,06011G23KT 010V120 9999 FEW034 08/02 Q1014 NOSIG,04007kt 010v080 9999 few020 09 02 q1016 nosig,05013kt 9999 prec0n CL0 CM0 08 03 q1017 04007kt 010v080 9999 few020 09 02 q1016 nosig ra bkn002 bkn014
2021-07-28 05:00:00,05005KT 030V140 9999 FEW004 14/13 Q1018 NOSIG,vrb02kt 9999 few005 bkn010 13 12 q1017 nosig,04005kt 9999 prec0n CL4 CM0 12 12 q1018 vrb02kt 9999 few005 bkn010 13 12 q1017 nosig sct005 bkn007 bkn018
2018-04-18 03:00:00,13005KT CAVOK 10/10 Q1021 TEMPO 3000 BR,16007kt cavok 08 04 q1020 nosig,11007kt 9999 prec0n CL0 CM0 07 06 q1021 16007kt cavok 08 04 q1020 nosig few025tcu bcfg vv001 12 12
2022-10-07 03:00:00,06003KT 010V110 CAVOK 14/13 Q1022 NOSIG,vrb02kt 9999 vcfg nsc 10 10 q1021 nosig,06005kt 9999 prec0n CL0 CM0 11 11 q1022 vrb02kt 9999 vcfg nsc 10 10 q1021 nosig sct010 sct025tcu bkn035
2021-02-16 03:00:00,21017G28KT 180V250 9999 SCT022 OVC028 13/09 Q1018 NOSIG,23016g28kt 170v270 9999 ra bkn009 18 13 q1017 nosig,19023kt 9999 prec0y CL6 CM0 11 09 q1020 23016g28kt 170v270 9999 ra bkn009 18 13 q1017 nosig sct007 bkn015
2021-12-14 06:00:00,10003KT 060V140 CAVOK 08/05 Q1025 NOSIG,10005kt cavok 07 04 q1024 nosig,09007kt 9999 prec0n CL0 CM0 06 03 q1026 10005kt cavok 07 04 q1024 nosig r35 0550u r35 1500d bcfg
2019-02-13 17:00:00,VRB02KT CAVOK 16/05 Q1027 NOSIG,vrb01kt cavok 13 10 q1027 nosig,22007kt 9999 prec0n CL0 CM0 13 10 q1027 vrb01kt cavok 13 10 q1027 nosig sct030tcu bkn040 14 11 q1025
2022-08-05 07:00:00,05013KT 010V110 9999 OVC017 17/13 Q1018 TEMPO BKN010,03008kt 010v070 9999 few025 18 14 q1019 nosig,03013kt 9999 prec0n CL3 CM0 17 14 q1019 03008kt 010v070 9999 few025 18 14 q1019 nosig sct025tcu bcfg few005
2022-04-26 15:00:00,26009KT 160V300 9999 FEW014 SCT020 BKN035 15/11 Q1012 TEMPO 3000 SHRA SCT030TCU,vrb08kt 9999 few020 few030cb 17 11 q1012 nosig,22013kt 9999 prec0n CL4 CM0 17 11 q1012 vrb08kt 9999 few020 few030cb 17 11 q1012 nosig bkn005 bkn010 bkn025
2018-08-19 04:00:00,07004KT CAVOK 15/12 Q1021 NOSIG,11004g14kt 19010kt 9999 vcfg nsc 14 12 q1019 nosig,06005kt 9999 prec0n CL0 CM0 12 10 q1021 11004g14kt 19010kt 9999 vcfg nsc 14 12 q1019 nosig 3000 dz
2020-01-18 18:00:00,27004KT 200V320 9000 -RA SCT007 BKN012 BKN018 08/08 Q1021 TEMPO 3000 -RA,23005kt 190v280 9999 few005 sct013 bkn040 09 08 q1023 tempo 3000,27007kt 7000 prec0n CL8 CM5 08 07 q1024 23005kt 190v280 9999 few005 sct013 bkn040 09 08 q1023 tempo 3000
2022-12-22 23:00:00,21015G27KT 160V270 9999 BKN006 BKN010 13/12 Q1022 NOSIG,20008kt 170v250 9999 4000n few002 ovc012 13 12 q1022 nosig,21023kt 6000 prec0y CL8 CM0 13 12 q1021 20008kt 170v250 9999 4000n few002 ovc012 13 12 q1022 nosig bkn010
2019-12-21 05:00:00,21011KT 170V250 3000 -RA BR SCT002 BKN004 BKN010 12/12 Q0995 NOSIG,23011kt 190v270 9999 few015 sct030 bkn045 14 13 q1007 tempo 3000,21019kt 500 prec0y CL6 CM5 13 13 q0994 23011kt 190v270 9999 few015 sct030 bkn045 14 13 q1007 tempo 3000
2021-03-17 14:00:00,05013KT 010V090 9999 FEW012 18/06 Q1027 NOSIG,05006kt 350v100 9999 few020 17 03 q1026 nosig,05015kt 9999 prec0n CL0 CM0 17 09 q1029 05006kt 350v100 9999 few020 17 03 q1026 nosig bkn010 sct025tcu bkn035
2021-05-11 09:00:00,22008KT 190V270 9999 FEW007 FEW030TCU 09/06 Q1018 TEMPO SHRA,27007kt 210v330 9999 few025tcu sct030 few035tcu 09 07 q1018 nosig,24011kt 9999 prec0n CL3 CM0 11 07 q1017 27007kt 210v330 9999 few025tcu sct030 few035tcu 09 07 q1018 nosig sct040tcu
2022-10-25 00:00:00,15006KT 9999 -RA FEW025 BKN032 BKN045 14/13 Q1014 TEMPO 4000 RA BR,13003kt 110v180 9999 ra few012 14 13 q1015 nosig,16011kt 9999 prec0n CL1 CM3 14 12 q1013 13003kt 110v180 9999 ra few012 14 13 q1015 nosig 3000 ra
2018-05-02 07:00:00,20008KT 170V240 6000 SCT003 OVC007 08/08 Q1014 NOSIG,16006kt 9999 ra few020 sct026 bkn042 08 08 q1012 tempo 3000,20011kt 9999 prec0y CL8 CM8 09 08 q1012 16006kt 9999 ra few020 sct026 bkn042 08 08 q1012 tempo 3000
2022-04-19 04:00:00,03007KT 350V060 9999 FEW010 BKN029 BKN038 07/06 Q1021 TEMPO 4000 BR BKN010,vrb02kt 9999 few012 sct035 07 06 q1022 nosig,00009kt 500 prec0n CL5 CM0 06 06 q1024 vrb02kt 9999 few012 sct035 07 06 q1022 nosig sct010 bkn014 09
2019-11-02 12:00:00,24009KT 190V290 9999 SCT011 BKN025 14/12 Q1009 TEMPO 3000 -RA,25010kt 210v290 9999 ra sct007 bkn014 bkn025 12 11 q1007 nosig,25013kt 9999 prec0n CL1 CM2 13 11 q1007 25010kt 210v290 9999 ra sct007 bkn014 bkn025 12 11 q1007 nosig
2018-07-14 20:00:00,VRB02KT 9999 FEW013 OVC016 20/17 Q1019 NOSIG,23005kt 170v300 9999 few020 19 15 q1017 nosig,23009kt 9999 prec0n CL0 CM0 18 16 q1018 23005kt 170v300 9999 few020 19 15 q1017 nosig sct007 few020cb sct030cb
2020-06-29 20:00:00,02004KT 320V050 9999 FEW025 17/09 Q1019 NOSIG,36009kt 320v030 9999 few020 15 10 q1019 nosig,00015kt 9999 prec0n CL0 CM0 15 10 q1020 36009kt 320v030 9999 few020 15 10 q1019 nosig sct040tcu bcfg dz
2022-01-15 18:00:00,20004KT 170V230 9999 SCT038 09/02 Q1025 NOSIG,14004kt 9999 few020 07 06 q1024 nosig,16003kt 9999 prec0n CL1 CM0 08 06 q1025 14004kt 9999 few020 07 06 q1024 nosig bkn010 10 09 q1023
2018-11-10 11:00:00,28006KT 190V330 9999 4500E -SHRA FEW012 SCT018 SCT024TCU 12/11 Q1007 NOSIG,23013g25kt 190v280 4000 ra sct004 bkn009 bkn018 13 12 q1008 tempo,23019kt 9999 prec0n CL5 CM0 13 11 q1007 23013g25kt 190v280 4000 ra sct004 bkn009 bkn018 13 12 q1008 tempo
2019-12-06 22:00:00,16003KT 3000 0800S R17/1900D R35/0500D BR BCFG FEW003 07/07 Q1024 TEMPO 0800 FG BKN010,vrb01kt 9999 few020 09 07 q1022 nosig,02001kt 9999 prec0n CL0 CM0 07 06 q1025 vrb01kt 9999 few020 09 07 q1022 nosig bkn010 08 06 q1021
2022-12-04 00:00:00,12003KT CAVOK 03/02 Q1008 TEMPO 3000 BCFG,vrb02kt cavok 02 00 q1005 nosig,04005kt 9999 prec0n CL0 CM0 04 03 q1009 vrb02kt cavok 02 00 q1005 nosig few035cb sct030tcu 10 09 q1011
2021-03-10 08:00:00,16004KT 9999 OVC013 06/03 Q1022 BECMG BKN008,21005kt 190v260 9999 few030 02 00 q1022 nosig,20009kt 9999 prec0n CL4 CM1 06 03 q1024 21005kt 190v260 9999 few030 02 00 q1022 nosig cavok 09 07
2020-09-15 11:00:00,26007KT 200V300 9999 FEW025 BKN033 21/16 Q1021 NOSIG,21010g20kt 170v260 9999 bkn012 18 15 q1019 nosig,20011kt 9999 prec0n CL3 CM0 21 16 q1019 21010g20kt 170v260 9999 bkn012 18 15 q1019 nosig sct003 bkn005 bkn010
2021-12-15 10:00:00,10003KT 070V160 CAVOK 10/03 Q1025 NOSIG,vrb02kt cavok 11 06 q1025 nosig,09007kt 9999 prec0n CL0 CM0 09 03 q1027 vrb02kt cavok 11 06 q1025 nosig bkn010 13 12 q1025 nosig
2022-12-26 08:00:00,14003KT 2000 BCFG BKN010 08/08 Q1024 NOSIG,vrb02kt 9999 few012 sct018tcu bkn025 08 08 q1022 tempo 3000 ra,26005kt 500 prec0n CL6 CM1 09 09 q1023 vrb02kt 9999 few012 sct018tcu bkn025 08 08 q1022 tempo 3000 ra
2021-12-12 09:00:00,13004KT 9999 BCFG NSC 07/06 Q1025 TEMPO 3000 BR,13006kt cavok 09 07 q1026 nosig,12005kt 9999 prec0n CL0 CM0 07 05 q1027 13006kt cavok 09 07 q1026 nosig bkn020tcu vv001 14 12 q1026
2020-02-05 12:00:00,12009KT 070V150 CAVOK 12/07 Q1027 NOSIG,11006kt 080v150 cavok 17 07 q1027 nosig,10011kt 9999 prec0n CL0 CM0 14 08 q1029 11006kt 080v150 cavok 17 07 q1027 nosig bkn012 19 13 ovc040
2018-10-27 10:00:00,01010KT 300V040 9999 FEW020 BKN027 09/05 Q1018 TEMPO SHRA SCT020TCU,05011g21kt 210v310 9999 ra sct008 sct017 bkn038 09 06 q1018 nosig,01017kt 4000 prec0y CL4 CM0 09 07 q1019 05011g21kt 210v310 9999 ra sct008 sct017 bkn038 09 06 q1018 nosig
2021-03-04 10:00:00,09003KT 020V130 9999 FEW036 12/07 Q1020 NOSIG,vrb02kt 9999 few020 12 09 q1019 nosig,14015kt 9999 prec0n CL0 CM0 12 08 q1020 vrb02kt 9999 few020 12 09 q1019 nosig bkn010 bkn028 13 13
2019-12-15 07:00:00,23003KT 160V280 6000 -RA FEW003 SCT015 BKN032 09/08 Q1008 NOSIG,17005kt 9999 sct032 bkn045 09 07 q1009 nosig,24009kt 6000 prec0y CL8 CM0 10 09 q1008 17005kt 9999 sct032 bkn045 09 07 q1009 nosig ra sct001 bkn005
2022-12-05 21:00:00,12005KT 090V150 9999 FEW035 10/06 Q1011 NOSIG,10003kt 060v150 9999 vcfg nsc 07 06 q1009 nosig,09007kt 9999 prec0n CL0 CM0 08 06 q1010 10003kt 060v150 9999 vcfg nsc 07 06 q1009 nosig sct040tcu dz
2020-03-31 18:00:00,06006KT 020V100 9999 -RA FEW035 07/04 Q1006 NOSIG,07010kt 010v120 9999 sct033 bkn040 09 07 q1009 tempo shra sct030cb,06015kt 9999 prec0n CL2 CM2 12 07 q1005 07010kt 010v120 9999 sct033 bkn040 09 07 q1009 tempo shra sct030cb
2021-12-03 15:00:00,22005KT 170V280 2000 BCFG DZ OVC002 10/10 Q1024 NOSIG,23008kt 190v280 9999 dz few004 ovc006 10 10 q1023 tempo 3000,22013kt 500 prec0y CL8 CM0 09 09 q1025 23008kt 190v280 9999 dz few004 ovc006 10 10 q1023 tempo 3000
2019-11-18 02:00:00,VRB01KT 9999 FEW020 SCT035 BKN045 06/06 Q1016 TEMPO 3000 SHRA BKN020TCU,13004kt 9999 sct039 07 07 q1017 nosig,34005kt 500 prec0n CL5 CM3 07 07 q1016 13004kt 9999 sct039 07 07 q1017 nosig sct040tcu fg vv001 11
2020-01-29 14:00:00,23014G24KT 190V280 2500 +RA BKN004 BKN009 13/12 Q1018 TEMPO RA,24011kt 200v290 4000 ra bkn005 ovc010 12 11 q1018 tempo 1500,21025kt 5000 prec0y CL7 CM8 12 11 q1018 24011kt 200v290 4000 ra bkn005 ovc010 12 11 q1018 tempo 1500
2021-05-15 08:00:00,24012G26KT 170V290 2000 -RA BKN001 OVC003 14/14 Q1013 TEMPO 0800 BCFG,21017g29kt 170v260 9999 ra bkn004 ovc008 12 12 q1015 tempo 1500,23017kt 2000 prec0y CL6 CM5 13 13 q1014 21017g29kt 170v260 9999 ra bkn004 ovc008 12 12 q1015 tempo 1500
2020-04-12 00:00:00,07005KT 020V120 9999 OVC008 11/10 Q1020 NOSIG,36005kt 9999 few012 12 10 q1022 nosig,01007kt 9999 prec0n CL4 CM0 11 10 q1021 36005kt 9999 few012 12 10 q1022 nosig sct005 bkn038 10 09
2019-10-10 06:00:00,08003KT 050V110 CAVOK 09/09 Q1023 TEMPO 1500 BCFG,vrb01kt 9999 3500nw bcfg nsc 10 09 q1023 nosig,07005kt 9999 prec0n CL1 CM0 08 08 q1023 vrb01kt 9999 3500nw bcfg nsc 10 09 q1023 nosig bkn010 bkn015
2021-08-21 05:00:00,15003KT 120V180 9999 OVC007 16/14 Q1018 NOSIG,vrb01kt 9999 few007 ovc015 16 15 q1017 nosig,18005kt 9999 prec0n CL5 CM0 15 14 q1018 vrb01kt 9999 few007 ovc015 16 15 q1017 nosig sct025tcu sct030tcu bkn040
2021-02-16 16:00:00,23011KT 190V290 9999 SCT027 12/06 Q1023 NOSIG,26008kt 210v310 cavok 12 00 q1018 nosig,22015kt 9999 prec0n CL0 CM0 12 07 q1022 26008kt 210v310 cavok 12 00 q1018 nosig r35 1900n bkn010 12
2019-12-07 19:00:00,21004KT 140V300 4000 0500S R17/P2000 R35/0500N -DZ BCFG VV001 11/11 Q1024 TEMPO 0800 FG VV001,17004kt 9999 sct010 bkn014 12 10 q1024 tempo 3000 ra br,21011kt 500 prec0n CL7 CM0 11 10 q1025 17004kt 9999 sct010 bkn014 12 10 q1024 tempo 3000 ra br
2021-09-18 11:00:00,33004KT 290V090 9999 FEW010 BKN020 17/11 Q1021 NOSIG,29004kt 240v330 9999 few020 bkn040 11 10 q1021 nosig,28007kt 9999 prec0y CL2 CM0 17 12 q1021 29004kt 240v330 9999 few020 bkn040 11 10 q1021 nosig bkn010 sct030tcu
2019-06-18 08:00:00,14003KT 090V170 9999 BKN019 13/12 Q1011 TEMPO RA,13005kt 9999 few020 sct045 12 11 q1009 nosig,12007kt 9999 prec0n CL5 CM1 13 09 q1011 13005kt 9999 few020 sct045 12 11 q1009 nosig ra bcfg bkn002
2019-09-17 13:00:00,03006KT 320V070 9999 FEW040TCU 28/17 Q1017 TEMPO 3000 SHRA TS SCT030CB,10004kt 050v160 cavok 25 19 q1015 nosig,13005kt 9999 prec0n CL0 CM0 26 17 q1016 10004kt 050v160 cavok 25 19 q1015 nosig sct045cb sct020cb 18 16
